Appliance,Brand,Model.No,Country,CEC,SRI,Star,TotWatCons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Dish Washer,LG,LD-1485W4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1485S4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1484T4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1484W4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1484S4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1483T4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1483W4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1483S4,"""Korea, Republic of""",230,4.006039672,4,10.4,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1421L2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1421M2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1421B2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1421W2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1421T2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420W2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420B2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420T2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420W2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420B2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420T2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1419W2,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419W1,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419T2,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419T1,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419M2,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419M1,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419B2,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1419B1,"""Korea, Republic of""",305,3.21,3,13.7,14,Type,Freestanding,Program Name,Eco 50 and Strong,Program Time,225,Standby Power Usage,0.32
Dish Washer,LG,LD-1420I2,"""Korea, Republic of""",287,3.39,3,13.85,14,Type,Built-in,Program Name,"Eco 50 , Spray: Strong",Program Time,224,Standby Power Usage,0.33
Dish Washer,LG,LD-1420I1,"""Korea, Republic of""",287,3.39,3,13.85,14,Type,Built-in,Program Name,"Eco 50 , Spray: Strong",Program Time,224,Standby Power Usage,0.33
Dish Washer,LG,LD-1420B2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420T2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,LG,LD-1420T2,"""Korea, Republic of""",324,3.05,3,13.5,14,Type,Freestanding,Program Name,"Eco 50 , Spray: Strong",Program Time,225,Standby Power Usage,0.33
Dish Washer,Homeking,HKF60W,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,Smeg,DWIFAB*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU149*O,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAFI149,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU147*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU149*N,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAI149*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU149*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWA147*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWA149*,Italy,264,3.619497818,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,LG,LD-1482S4,"""Korea, Republic of""",230,4.006039672,4,11.5,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1482W4,"""Korea, Republic of""",230,4.006039672,4,11.5,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,LG,LD-1482T4,"""Korea, Republic of""",230,4.006039672,4,11.5,14,Type,Freestanding,Program Name,Eco and Soft Spray,Program Time,310,Standby Power Usage,0.475902
Dish Washer,Mia cucina,MCDWSS,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,BAUMATIC,BDW71S,China,264,3.619497818,3.5,13,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.21
Dish Washer,Viali,VGGDW60SS,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Classique,CLD60CTSS,China,270,3.556491273,3.5,13,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.21
Dish Washer,EURO,EP845DSX,China,244,2.271393842,2,12.1,8,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0
Dish Washer,EURO,EDPR60SS,China,281,3.012344863,3,11.7,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0
Dish Washer,EURO,EDPR60WH,China,281,3.012344863,3,11.7,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0
Dish Washer,FOR IKEA FROM WHIRLPOOL,DWL80W-2,Poland,270,3.124303135,3,13.7,12,Type,Built-in,Program Name,ECO 40å¡C,Program Time,60.19,Standby Power Usage,0.95
Dish Washer,GVA,GVADW60W,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,GVA,GVADW60SS,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Technika,TDX4INTSS,China,294,1.748756788,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,TECHNIKA, TDX8SS-2,China,329,2.570196952,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,SAMSUNG ELECTRONICS,DW-FG725L,Thailand,244,4.033807126,4,11.653,15,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.4
Dish Washer,SAMSUNG ELECTRONICS,DW-FG725S,Thailand,244,4.033807126,4,11.653,15,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.4
Dish Washer,SAMSUNG ELECTRONICS,DW-FG725W,Thailand,244,4.033807126,4,11.653,15,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.4
Dish Washer,SAMSUNG ELECTRONICS,DW-FG520L,"""Korea, Republic of""",255,3.50897025,3.5,11.743,13,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.39
Dish Washer,SAMSUNG ELECTRONICS,DW-FG520W,"""Korea, Republic of""",255,3.50897025,3.5,11.743,13,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.39
Dish Washer,SAMSUNG ELECTRONICS,DW-FG520S,"""Korea, Republic of""",255,3.50897025,3.5,11.743,13,Type,Freestanding,Program Name,Normal,Program Time,154,Standby Power Usage,0.39
Dish Washer,MOMI,MKD6S,China,191,2.151432303,2,8.7,6,Type,Freestanding,Program Name,Normal,Program Time,108,Standby Power Usage,1.89
Dish Washer,MOMI,MKD6W,China,191,2.151432303,2,8.7,6,Type,Freestanding,Program Name,Normal,Program Time,108,Standby Power Usage,1.89
Dish Washer,EVERDURE,DWF146PS,China,329,3.00238509,3,13.7,14,Type,Freestanding,Program Name,Normal,Program Time,128,Standby Power Usage,0
Dish Washer,EVERDURE,DWF146SS,China,329,3.00238509,3,13.7,14,Type,Freestanding,Program Name,Normal,Program Time,128,Standby Power Usage,0
Dish Washer,EVERDURE,DWF146WE,China,329,3.00238509,3,13.7,14,Type,Freestanding,Program Name,Normal,Program Time,128,Standby Power Usage,0
Dish Washer,GLEM,GDW14SS,China,264,3.619497818,3.5,13,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.21
Dish Washer,KLEENMAID,DW6011,Italy,236,3.933838088,3.5,11.3,14,Type,Built-in,Program Name,Normal Eco,Program Time,138,Standby Power Usage,0.028
Dish Washer,EURO,EPF60DS,China,327,2.587292574,2.5,10.5,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0.2
Dish Washer,EURO,EPF60DWH,China,327,2.587292574,2.5,10.5,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0.2
Dish Washer,ARDA,RVDWW,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,VENETO,CSDW60SS,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,ZAMPETTI,ZID1,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,ZAMPETTI,ZFD1,China,327,2.5873,2.5,10.5,12,Type,Freestanding,Program Name,Normal ,Program Time,140,Standby Power Usage,0.2
Dish Washer,OMEGA,ODW707XB,China,264,3.6195,3.5,13,14,Type,Freestanding,Program Name,Normal ,Program Time,162,Standby Power Usage,0.21
Dish Washer,OMEGA,ODW707WB,China,264,3.6195,3.5,13,14,Type,Freestanding,Program Name,Normal ,Program Time,162,Standby Power Usage,0.21
Dish Washer,OMEGA,ODW704XB,China,264,3.6195,3.5,13,14,Type,Freestanding,Program Name,Normal ,Program Time,162,Standby Power Usage,0.21
Dish Washer,OMEGA,ODW704WB,China,264,3.6195,3.5,13,14,Type,Freestanding,Program Name,Normal ,Program Time,162,Standby Power Usage,0.21
Dish Washer,Ole,WQP12-B9378A,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
Dish Washer,Ole,WQP12-9242A,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Smeg,DWAU149*O,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAFI149,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU147*,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU149*N,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAI149*,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWAU149*,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWA147*,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Smeg,DWA149*,Italy,264,3.6195,3.5,12.6,14,Type,Freestanding,Program Name,Normal Eco,Program Time,147,Standby Power Usage,0.0277
Dish Washer,Tisira,TDW-1W,China,336,2.5112,2.5,15.573,12,Type,Freestanding,Program Name,Economic/Normal,Program Time,140,Standby Power Usage,0.29352
Dish Washer,Tisira,TDW-1S,China,336,2.5112,2.5,15.573,12,Type,Freestanding,Program Name,Economic/Normal,Program Time,140,Standby Power Usage,0.29352
Dish Washer,Tisira,L45X,China,244,2.27,2,12,8,Type,Freestanding,Program Name,Normal,Program Time,116,Standby Power Usage,0
Dish Washer,Tisira,L45W,China,244,2.27,2,12,8,Type,Freestanding,Program Name,Normal,Program Time,116,Standby Power Usage,0
Dish Washer,Ilve,WQP8-9274AY,China,294,1.75831,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,Ilve,WQP8-J9377Y,China,294,1.75831,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,Ilve,WQP12-9378Y,China,269,3.1347,3,12,12,Type,Built-in,Program Name,Normal,Program Time,112,Standby Power Usage,0
Dish Washer,Ilve,WQP12-9346A,China,269,3.1347,3,12,12,Type,Built-in,Program Name,Normal,Program Time,112,Standby Power Usage,0
Dish Washer,ANDI,AF606EX,China,317,2.6744,2.5,15.647,12,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.029
Dish Washer,ANDI,AF606EW,China,317,2.6744,2.5,15.647,12,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.029
Dish Washer,BOSCH,SMS53E02AU,Germany,225,4.067661345,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMU53E05AU,Germany,225,4.067661345,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMV63M00AU,Germany,225,4.067661345,4,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMU68M15AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMS68M12AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMV69T10AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMS69T18AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMS69T12AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMU69U75AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,ARISTON,LDF 12M5 X,Italy,300,3.261094814,3,10.6,14,Type,Freestanding,Program Name,Eco 1,Program Time,174,Standby Power Usage,1.2
Dish Washer,ARISTON,LFF 8M5 X,Italy,300,3.261094814,3,10.6,14,Type,Freestanding,Program Name,Eco 1,Program Time,174,Standby Power Usage,1.2
Dish Washer,ARISTON,LFF 8M5,Italy,300,3.261094814,3,10.6,14,Type,Freestanding,Program Name,Eco 1,Program Time,174,Standby Power Usage,1.2
Dish Washer,INDESIT,DFG 261B S,Italy,352,2.812931286,2.5,11.8,14,Type,Freestanding,Program Name,Eco,Program Time,161,Standby Power Usage,1.35
Dish Washer,INDESIT,DFG 261B,Italy,352,2.812931286,2.5,11.8,14,Type,Freestanding,Program Name,Eco,Program Time,161,Standby Power Usage,1.35
Dish Washer,MIELE,PG 8082 SCi XXL,Germany,386,2.554415247,2.5,19.1,14,Type,Built-in,Program Name,Eco,Program Time,146,Standby Power Usage,0.22
Dish Washer,MIELE,PG 8083 SCVi XXL,Germany,386,2.554415247,2.5,19.1,14,Type,Built-in,Program Name,Eco,Program Time,146,Standby Power Usage,0.22
Dish Washer,MIELE,PG 8081i,Germany,382,2.583620441,2.5,19.2,14,Type,Built-in,Program Name,Eco,Program Time,146,Standby Power Usage,0.22
Dish Washer,ASKO,D5457,"Sweden,Slovenia",273,3.525511143,3.5,13.8,14,Type,Built-in,Program Name,Normal- low temp- short dry,Program Time,105,Standby Power Usage,0.1
Dish Washer,ASKO,D5534,"Sweden,Slovenia",273,3.525511143,3.5,13.8,14,Type,Built-in,Program Name,Normal- low temp- short dry,Program Time,105,Standby Power Usage,0.1
Dish Washer,ASKO,D5544,"Sweden,Slovenia",273,3.525511143,3.5,13.8,14,Type,Built-in,Program Name,Normal- low temp- short dry,Program Time,105,Standby Power Usage,0.1
Dish Washer,ASKO,D5644,"Sweden,Slovenia",273,3.525511143,3.5,13.8,14,Type,Built-in,Program Name,Normal- low temp- short dry,Program Time,105,Standby Power Usage,0.1
Dish Washer,BOSCH,SMU40M05AU,Germany,225,4.067661345,4,11.8,14,Type,Built-in,Program Name,Eco 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMI40M05AU,Germany,225,4.067661345,4,11.8,14,Type,Built-in,Program Name,Eco 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMS40M08AU,Germany,225,4.067661345,4,11.8,14,Type,Built-in,Program Name,Eco 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMS40M02AU,Germany,225,4.067661345,4,11.8,14,Type,Built-in,Program Name,Eco 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,BOSCH,SMS63M18AU,Germany,225,4.067661345,4,11.8,14,Type,Built-in,Program Name,Eco 45,Program Time,148,Standby Power Usage,0.122
Dish Washer,ARISTON,LFT M16 A,Italy,352,2.812931286,2.5,11.8,14,Type,Freestanding,Program Name,Eco 1,Program Time,161,Standby Power Usage,1.35
Dish Washer,ARISTON,LBF 5B X,Italy,352,2.812931286,2.5,11.8,14,Type,Freestanding,Program Name,Eco 1,Program Time,161,Standby Power Usage,1.35
Dish Washer,ARISTON,LBF 5B,Italy,352,2.812931286,2.5,11.8,14,Type,Freestanding,Program Name,Eco 1,Program Time,161,Standby Power Usage,1.35
Dish Washer,SIEMENS,SN46M582AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN56M592AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN26M892AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN26M292AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN46M592AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN66T092AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SN46V590AU,Germany,245,4.022340144,4,12.39,15,Type,Built-in,Program Name,Eco 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,FAGOR,LFT-073IT AUS,Italy,370,2.240918833,2,13.2,12,Type,Freestanding,Program Name,Program No. 7 (Mix 50 deg C),Program Time,93,Standby Power Usage,0.8
